food_id,alimento,agua,alcohol,calcio,carbohidratos,colesterol,equivalentes_de_niacina_totales,fibra_dietetica_total,folato_total,fósforo,grasa_total,hierro_total,ioduro,magnesio,potasio,proteina_total,riboflavina,selenio_total,sodio,tiamina,viamina_e_equivalentes_de_alfa_tocoferol_de_actividades_de_vitámeros_e,vitamina_a_equivalentes_de_retinol_de_actividades_de_retinos_y_carotenoides,vitamina_b12,vitamina_b6_total,vitamina_c,vitamina_d,zinc,ácido_graso_120,ácido_graso_140,ácido_graso_160,ácido_graso_180,ácido_graso_181_n9_cis,ácido_graso_182,ácido_graso_183,ácido_graso_204_n6,ácido_graso_205,ácido_graso_226_n3,ácidos_grasos_monoinsaturados_totales,ácidos_grasos_poliinsaturados_totales,ácidos_grasos_saturados_totales,energia_kj,energia_kcal
1061,"Néctar de mango, envasado",85.4,0.0,2.0,13.7,0.0,0.25,0.2,5.0,4.0,0.0,0.2,0.8,6.0,21.0,0.2,0.01,0.3,4.0,0.0,0.3,14.5,0.0,0.01,13.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,236.0,57.0
1062,"Napolitana, rellena con crema de cacao",17.0,0.0,79.4,49.0,50.0,1.5,7.2,63.4,118.0,27.0,3.9,7.5,19.8,0.0,7.0,0.1,3.0,498.0,0.0,5.51,2.96,3.23,0.05,0.0,1.23,2.3,0.002,0.014,1.209,0.894,4.218,9.35,0.027,0.0,,,4.77,9.04,2.3,1951.0,468.0
1063,"Riñón, de cordero, crudo",78.2,0.0,12.0,0.0,375.0,7.51,0.0,30.0,255.0,2.9987,7.4,6.0,16.0,255.0,16.8,2.1,93.0,180.0,0.5,0.43,133.0,54.0,0.26,8.0,0.0,2.4,0.003,0.046,1.194,0.815,1.113,0.683,0.032,0.248,0.008,0.011,0.66,0.58,1.0,397.0,95.0
1064,"Pan blanco, de barra, sin sal",32.0,0.0,20.0,53.9,0.0,1.0,3.5,23.0,90.0,1.1492,1.7,7.3,26.0,100.0,8.0,0.05,5.6,2.0,0.09,0.18,0.0,0.0,0.12,0.0,0.0,0.6,,,,,,,,,,,0.14,0.4,0.23,1095.0,263.0
1065,"Lenteja, seca, cruda",8.845,0.0,57.291,48.6954,0.0,3.0,9.6975,117.1,256.04,1.1729,6.8737,1.6,74.3168,463.05,24.7674,0.39,9.9,226.78,0.62,0.9,13.3333,0.0,0.65,1.7,0.0,3.9,,,,,,,,,,,0.2167,0.5494,0.1721,1292.0,310.0
1066,"Pan blanco, tipo ""baguette""",29.0,0.0,23.0,55.9,0.0,1.0,3.5,23.0,90.0,1.1492,1.5,7.3,26.0,120.0,8.0,0.05,5.6,650.0,0.09,0.18,0.0,0.0,0.12,0.0,0.0,0.6,,,,,,,,,,,0.14,0.4,0.23,1129.0,271.0
1067,Pan de avena,34.7,0.0,43.0,48.5,0.0,3.14,4.0,62.0,147.0,4.4,3.15,12.2,68.0,165.0,8.4,0.24,24.6,23.4,0.4,0.61,2.0,0.03,0.07,0.0,0.0,1.02,,,,,,,,,,,1.6,1.7,0.7,1130.0,271.0
1068,Zumo de piña y uva,86.4,0.0,15.4,13.0,0.0,0.2,0.0,1.04,25.6,0.0,0.19,0.0,12.3,117.2,0.6,0.0,0.1,7.3,0.05,0.04,1.03,0.51,0.04,2.7,0.0,0.2,,,,,,,,,,,0.009,0.028,0.005,231.0,55.0
1069,"Riñón, de ternera, crudo",77.0,0.0,10.0,0.0,375.0,7.0,0.0,55.0,260.0,4.324,8.6,6.0,16.0,260.0,16.8,2.2,93.0,184.0,0.34,0.2,140.0,25.0,0.48,12.0,1.0,1.9,0.003,0.046,1.194,0.815,1.113,0.683,0.032,0.248,0.008,0.011,0.96,0.87,1.4,446.0,107.0
1070,Pan de cebada,52.6,0.0,3.7,39.9,2.0,5.2,4.6,47.3,93.2,1.1,0.3,21.4,9.7,61.2,6.4,0.06,7.3,1.5,0.15,0.8,3.8,0.1,0.1,0.2,0.3,2.4,,,,,,,,,,,0.3,0.7,0.5,828.0,199.0
1071,Pan de maíz,32.3,0.0,73.0,48.1,61.0,1.5,2.4,55.0,376.0,10.0,1.9,80.0,20.0,128.0,7.2,0.27,9.9,778.0,0.24,0.85,44.0,0.16,0.1,0.8,0.0,0.63,,,,,,,,,,,5.1,1.2,1.76,1310.0,314.0
1072,"Pasta alimenticia, con huevo, hervida",70.0,0.0,10.0,22.9,8.0,0.4,1.0,7.0,45.0,1.4925,0.4,2.9,12.0,23.0,4.7,0.02,1.9,2.0,0.03,0.05,4.0,0.09,0.04,0.0,0.7,0.3,,,,,,,,,,,0.5,0.2,0.3,524.0,126.0
1073,"Pasta alimenticia, con vegetales, cruda",13.0,0.0,34.0,67.0,0.0,10.1,6.0,17.0,116.0,2.0,4.3,10.0,46.0,285.0,12.0,0.53,62.2,0.01,1.0,0.1,8.0,0.0,0.13,0.0,0.0,0.76,,,,,,,,,,,0.0,0.0,0.5,1417.0,340.0
1074,"Pasta alimenticia, integral, cruda",0.0,0.0,40.0,66.2,0.0,6.2,11.5,0.0,258.0,2.5,3.63,1.9,143.0,215.0,13.4,0.14,73.0,8.0,0.49,0.25,0.0,0.0,0.22,0.0,0.0,2.37,,,,,,,,,,,0.3,1.1,0.4,1446.0,347.0
1075,"Sesos, de cerdo, crudos",78.0,0.0,10.0,0.0,2000.0,4.3,0.0,6.0,400.0,9.0,3.6,,20.0,312.0,10.6,0.28,15.9,153.0,0.16,1.2,0.0,2.9,0.2,17.0,0.01,1.4,0.003,0.015,0.86,1.117,1.118,0.036,0.048,0.425,0.031,0.36,1.6,1.4,2.0,513.0,123.0
1076,"Pasta alimenticia, integral, hervida",63.7,0.0,15.0,23.2,0.0,1.3,4.0,5.0,89.0,0.9,1.06,1.9,30.0,44.0,4.7,0.04,25.9,3.0,0.11,0.01,0.0,0.0,0.08,0.0,0.0,0.81,,,,,,,,,,,0.1,0.4,0.1,508.0,122.0
1077,"Pasta alimenticia, rellena con carne, hervida",77.2,0.0,20.0,12.7,23.0,1.6,1.8,10.0,70.0,3.3682,1.3,10.0,18.0,163.0,4.7,0.06,20.0,444.0,0.12,0.3,25.0,0.0,0.2,0.0,0.1,0.5,,,,,,,,,,,1.6,0.32,1.3,420.0,101.0
1078,Pastel de manzana,22.2,0.0,82.0,57.4,60.0,0.9,2.1,7.0,87.0,15.2,4.0,5.0,35.0,117.0,3.5,0.03,1.0,626.0,0.1,0.52,37.0,0.0,0.07,7.0,0.34,2.0,0.021,0.126,2.062,1.534,4.109,2.066,0.123,0.0,0.0,0.0,4.2,0.6,8.9,1598.0,383.0
1079,"Zumo de pomelo, envasado",89.0,0.0,9.0,8.8,0.0,0.23,0.0,7.0,15.0,0.0,0.2,1.0,10.0,150.0,0.5,0.02,1.0,2.0,0.04,0.08,0.6667,0.0,0.02,29.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,158.0,38.0
1080,"Sesos, de cordero, crudos",78.0,0.0,10.0,0.0,2100.0,2.1,0.0,6.0,320.0,10.7,2.1,,17.0,240.0,10.0,0.25,9.0,125.0,0.2,1.2,0.0,8.0,0.1,18.0,0.0,1.4,0.003,0.015,0.86,1.117,1.118,0.036,0.048,0.425,0.031,0.36,2.1,1.3,2.4,566.0,136.0
1081,Zumo de mango,89.9,0.0,2.0,9.8,0.0,0.5,0.0,1.1,22.0,0.2,1.5,0.8,3.5,18.0,0.1,0.01,0.3,9.0,0.01,1.05,35.0,0.0,0.01,25.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,176.0,42.0
1083,"Quinoa, cruda",11.5,0.0,79.0,49.195,0.0,2.9,7.9,30.0,230.0,5.5555,7.8,,210.0,780.0,13.8,0.4,8.5,61.0,0.2,0.45,0.0,0.0,0.2,0.0,0.0,3.3,,,,,,,,,,,1.4,2.1,0.5,1276.0,306.0
1084,"Sémola de trigo, cruda",11.0,0.0,20.0,70.4,0.0,2.7,4.0,23.0,143.0,1.2388,1.1,5.0,40.0,193.0,12.6,0.07,7.7,3.0,0.2,0.0,0.0,0.0,0.13,0.0,0.0,3.4,,,,,,,,,,,0.13,0.54,0.16,1457.0,350.0
1085,"Sémola de trigo, hervida",86.8,0.0,3.14,11.0,0.0,0.42,0.6,9.0,22.5,0.2,0.17,5.0,6.3,30.0,2.0,0.011,7.7,3.0,0.03,0.0,0.0,0.0,0.02,0.0,0.0,0.5,,,,,,,,,,,0.0,0.085,0.0,228.0,55.0
1086,Sobao,22.2,0.0,93.1,46.7,225.0,0.9,3.6,39.1,117.0,25.2,3.6,15.0,16.7,104.0,5.9,0.15,9.1,226.0,0.16,2.5,46.5,0.7,0.07,0.0,0.42,0.4,0.626,0.585,4.916,0.883,4.798,3.149,0.027,0.002,,,8.5,2.0,7.6,1827.0,438.0
1088,"Trigo, entero, crudo",15.0,0.0,43.7,61.0,0.0,8.2,10.3,49.0,344.42,2.0,3.3,0.6,147.0,421.0,11.7,0.14,9.5,7.8,0.48,1.4,0.0,0.0,0.45,0.0,0.0,4.1,,,,,,,,,,,0.27,1.1,0.37,1310.0,314.0
1089,"Zumo de lima, envasado",92.5,0.0,12.0,3.2,0.0,0.16,0.1,8.0,10.0,0.125,0.2,1.5,7.0,75.0,0.3,0.0,0.1,2.0,0.03,0.17,1.6667,0.0,0.03,6.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,64.0,15.0
1090,Zumo de grosella roja,86.4,0.0,7.0,13.2,0.0,0.6,0.0,0.0,7.1,0.0,0.34,1.0,14.0,110.0,0.4,0.0,0.1,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.2,,,,,,,,,,,0.0,0.0,0.0,231.0,55.0
1091,Zumo de grosella negra,87.4,0.0,26.0,7.6,0.0,0.03,0.0,4.0,29.0,0.0,5.2,1.0,13.0,190.0,0.8,0.03,0.1,0.0,0.01,0.54,0.0,0.0,0.11,37.0,0.0,0.1,,,,,,,,,,,0.0,0.0,0.0,143.0,34.0
1092,Vodka,66.5,33.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,972.0,233.0
1094,"Té, infusión, con leche",94.0,0.0,55.0,2.45,7.0,0.1,0.0,1.0,40.0,2.3654,0.05,1.0,1.5,90.0,1.7,0.08,0.0,23.0,0.02,0.04,15.8333,0.1,0.01,0.5,0.01,0.18,,,,,,,,,,,0.6235,0.0656,1.2032,158.0,38.0
1095,"Vermut, s/e",74.0,12.1,8.0,13.5,0.0,0.0,0.0,0.0,7.0,0.0,0.5,0.0,5.0,42.0,0.1,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,582.0,140.0
1096,Ron,66.5,33.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,969.0,232.0
1097,"Refresco, sabor naranja, sin gas",89.1,0.0,13.0,9.365,0.0,0.0,0.0,4.0,4.0,0.0,0.1,0.0,4.0,40.0,0.1,0.0,0.0,1.0,0.02,0.04,2.5,0.0,0.0,6.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,161.0,39.0
1098,"Refresco, sabor limón, con gas",88.664,0.0,3.3587,11.3361,0.0,0.0,0.0,0.0,0.5,0.0,0.04,0.0,5.6431,4.3731,0.0,0.02,0.0,4.2418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,193.0,46.0
1099,Néctar de pomelo,96.2,0.0,0.82,3.4,0.0,0.02,0.2,0.99,1.14,0.0,0.03,1.0,8.0,15.54,0.2,0.0,0.1,0.16,0.0,0.02,2.09,0.0,0.0,3.29,0.0,0.01,,,,,,,,,,,0.012,0.021,0.012,61.0,15.0
1100,Néctar de piña,96.2,0.0,2.56,5.3,0.0,0.06,0.3,2.34,2.34,0.0,0.11,6.0,13.0,53.23,0.2,0.0,0.1,0.64,0.02,0.02,2.77,0.0,0.02,4.31,0.0,0.03,,,,,,,,,,,0.009,0.028,0.009,94.0,22.0
1101,"Néctar de pera, envasado",82.3,0.0,5.0,15.7,0.0,0.1,0.3,1.0,6.0,0.0,0.1,1.0,4.0,75.0,0.2,0.02,1.0,3.0,0.01,0.01,0.8333,0.0,0.01,2.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,270.0,65.0
1102,"Galleta, tipo ""Digestiva""",2.5,0.0,92.0,63.2039,41.0,2.4,4.6,13.0,88.0,20.8159,3.2,11.3,23.0,170.0,6.3,0.11,5.0,600.0,0.14,3.2,0.0,0.09,0.09,0.0,0.0,0.5,,,,,,,,,,,9.6,1.7,8.6,1952.0,468.0
1103,"Néctar de naranja, envasado",88.5,0.0,6.0,10.1,0.0,0.14,0.1,12.0,10.0,0.0,0.1,1.0,7.0,114.0,0.3,0.01,0.0,1.0,0.04,0.1,7.0,0.0,0.02,23.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,177.0,42.0
1104,Néctar de melocotón,95.3,0.0,3.34,4.0,0.0,0.42,0.5,1.25,9.18,0.0,0.17,0.0,3.76,108.52,0.2,0.02,0.3,20.0,0.01,0.21,43.88,0.0,0.01,3.36,0.0,0.03,,,,,,,,,,,0.0,0.0,0.0,71.0,17.0
1105,"Néctar de maracuyá, envasado",85.0,0.0,2.0,12.8,0.0,0.4,0.0,5.0,5.0,0.0,0.1,0.0,4.0,70.0,0.2,0.03,0.2,2.0,0.0,0.3,33.3333,0.0,0.01,5.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,221.0,53.0
1106,"Néctar de albaricoque, envasado",84.0,0.0,7.0,13.8,0.0,0.2,0.3,2.0,6.0,0.0,0.4,1.0,5.0,120.0,0.4,0.02,1.0,2.0,0.01,0.2,100.0,0.0,0.03,3.0,0.0,0.04,,,,,,,,,,,0.0,0.0,0.0,241.0,58.0
1107,Coñac,66.5,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,972.0,233.0
1108,"Cerveza, oscura, 8°- 9°",88.5,6.15,11.0,5.2571,0.0,0.815,0.0,9.5,33.5,0.0,0.05,8.0,16.5,92.0,0.6,0.055,1.2,11.5,0.0,0.0,0.0,0.28,0.05,0.0,0.0,0.01,,,,,,,,,,,0.0,0.0,0.0,278.0,67.0
1109,"Café, en polvo, sin reconstituir",3.1,0.0,150.0,8.0,0.0,28.2,0.0,3.0,303.0,0.3,4.4,0.5,320.0,3750.0,18.5,0.09,12.6,39.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.1,,,,,,,,,,,0.0,0.12,0.12,462.0,111.0
1110,Soda,100.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,2.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
1111,Germen de trigo,11.5,0.0,55.0,33.3,0.0,9.8,15.9,350.0,971.0,11.1111,7.6,5.0,250.0,871.0,25.0,0.6,3.0,9.0,2.0,21.0,0.0,0.0,2.2,0.0,0.0,17.0,,,,,,,,,,,1.2,5.3,1.5,1402.0,337.0
1112,Harina de centeno,2.4,0.0,32.0,75.9,0.0,2.6,11.7,70.0,360.0,1.8,2.7,10.0,92.0,410.0,8.2,0.22,35.7,1.0,0.4,1.6,0.0,0.0,0.35,0.0,0.0,3.0,,,,,,,,,,,0.21,0.77,0.2,1496.0,359.0
1113,"Harina de trigo, integral",13.0,0.0,37.0,62.6,0.0,5.5,9.0,36.0,330.0,2.1806,3.5,0.0,120.0,350.0,11.5,0.13,53.0,4.0,0.4,1.5,0.0,0.0,0.4,0.0,0.0,2.9,,,,,,,,,,,0.25,1.0,0.32,1340.0,322.0
1114,"Maíz, en mazorca, crudo",0.0,0.0,15.0,85.6,0.0,1.6,2.7,30.0,256.0,0.92,0.7,2.0,30.0,330.0,8.4,0.08,0.8,6.0,0.13,0.4,25.0,0.0,0.2,6.0,0.0,0.3,,,,,,,,,,,0.24,0.42,0.13,1632.0,392.0
1115,Pastel con fruta confitada,21.6,0.0,32.0,57.0,113.0,0.86,1.0,8.0,102.0,13.0,1.5,12.1,16.0,227.0,5.1,0.1,2.0,215.0,0.1,0.43,135.0,1.0,0.12,0.0,0.45,0.5,0.0,0.02,0.743,0.267,4.1,2.959,0.336,0.003,0.0,0.001,3.8,0.64,8.0,1537.0,369.0
1116,Pastel de chocolate,22.979,0.0,31.604,41.77,147.77,0.2062,1.838,26.38,107.171,27.9417,1.3716,15.7,34.831,142.4,5.187,0.1497,8.3,40.03,0.0453,0.876,219.732,0.4,0.0596,0.0,0.698,0.4105,0.146,0.62,7.861,2.021,11.203,2.607,0.272,,,,8.7424,1.0425,16.9274,1832.0,440.0
1117,"Pasta alimenticia, cruda",9.5,0.0,24.0,70.9,0.0,2.5,5.0,28.0,167.0,1.4478,1.8,10.0,55.0,236.0,12.5,0.04,62.2,5.0,0.15,0.0,0.0,0.0,0.08,0.0,0.0,1.5,,,,,,,,,,,0.15,0.63,0.19,1471.0,353.0
1118,"Pasta alimenticia, con huevo, cruda",9.7,0.0,31.0,69.2,30.0,2.2,2.8,29.0,213.0,4.1791,1.9,10.0,60.0,232.0,13.5,0.1,20.0,23.0,0.22,0.15,16.5,0.2,0.12,0.0,0.13,1.3,,,,,,,,,,,1.5,0.38,0.92,1561.0,375.0
1119,"Cereales para el desayuno, ricos en fibra, tipo ""all-bran""",3.0,0.0,70.0,45.6,0.0,17.6,29.0,300.0,820.0,2.7,15.0,18.4,340.0,1150.0,14.0,1.3,6.9,800.0,1.2,2.2,0.0,0.8,1.7,53.0,2.8,6.7,,,,,,,,,,,0.31,1.2,0.46,1113.0,267.0
1120,"Arroz hinchado, para el desayuno, enriquecido",3.0,0.0,10.0,87.7,0.0,16.8,1.4,250.0,110.0,0.6,6.5,5.0,30.0,113.0,6.3,1.5,15.4,600.0,1.2,0.6,0.0,0.0,0.94,0.0,2.8,0.9,,,,,,,,,,,0.15,0.21,0.14,1620.0,389.0
1121,Tofu,77.0,0.0,200.0,3.3,0.0,0.1,0.3,15.0,190.0,6.625,1.7,1.0,70.0,180.0,11.5,0.03,8.4,7.0,0.06,1.0,0.1667,0.0,0.1,0.0,0.0,0.7,,,,,,,,,,,1.3,3.2,0.8,497.0,119.0
1122,"Soja, seca, remojada, hervida",64.3,0.0,83.0,3.7661,0.0,0.5,6.1,54.0,250.0,7.25,3.0,6.3,63.0,510.0,14.0,0.09,17.8,1.0,0.12,1.13,1.0,0.0,0.23,0.0,0.0,0.9,,,,,,,,,,,1.4,3.5,0.9,570.0,137.0
1123,"Haba, seca",0.0,0.0,100.0,58.3,0.0,26.0,25.0,423.0,590.0,1.5,5.5,2.0,190.0,1090.0,26.1,0.26,8.2,11.0,0.5,0.09,5.0,0.0,0.37,1.4,0.0,3.1,,,,,,,,,,,0.3,0.63,0.25,1490.0,358.0
1124,"Soja, fresca",64.9,0.0,197.0,11.1,0.0,1.65,4.2,165.0,194.0,6.8,3.55,1.0,65.0,620.0,13.0,0.17,1.5,15.0,0.43,0.1,18.0,0.0,0.06,29.0,0.0,0.99,,,,,,,,,,,1.3,3.2,0.79,661.0,159.0
1125,Harina de soja,8.0,0.0,205.0,13.0,0.0,3.0,17.3,300.0,575.0,23.25,9.0,0.8,256.0,1740.0,37.3,0.28,9.0,5.0,0.7,2.2,8.3333,0.0,0.45,0.0,0.0,3.9,,,,,,,,,,,4.4,11.3,2.9,1715.0,412.0
1126,"Lenteja, en conserva",79.37,0.0,18.885,11.4,0.0,0.3,5.1,11.0,58.195,0.21,1.575,1.0,15.4,143.775,6.28,0.055,2.8,446.41,0.065,0.0,0.8333,0.0,0.07,0.0,0.0,1.4,,,,,,,,,,,0.0,0.1,0.0,308.0,74.0
1127,"Sésamo, semilla",5.0,0.0,150.0,10.0,0.0,4.5,11.0,96.0,620.0,50.0,9.0,0.0,350.0,450.0,19.0,0.1,49.0,40.0,0.7,2.3,6.6667,0.0,0.15,0.0,0.0,5.3,,,,,,,,,,,18.9,21.9,7.0,2343.0,562.0
1128,"Haba, seca, remojada, hervida",79.9,0.0,24.0,7.2,0.0,2.0,6.5,57.0,105.0,0.6,1.0,1.1,18.0,210.0,5.8,0.07,2.7,4.0,0.05,0.5,31.6667,0.0,0.07,12.0,0.0,1.0,,,,,,,,,,,0.12,0.24,0.11,243.0,58.0
1129,"Soja, seca, cruda",8.5,0.0,240.0,9.7034,0.0,7.9,15.7,370.0,660.0,18.625,9.7,10.0,250.0,1730.0,35.9,0.27,14.0,5.0,0.61,2.9,2.0,0.0,0.38,0.0,0.0,4.3,0.017,0.015,1.871,0.8612,3.693,10.015,1.845,0.0,0.0,0.0,3.5,9.1,2.3,1464.0,351.0
1130,"Yogur, enriquecido, natural, con nata",88.2,0.0,120.0,4.9,11.2,1.0,0.0,4.0,100.0,3.8,0.0,21.0,13.3,140.0,3.1,0.18,3.2,54.0,0.04,,31.4,0.4,0.06,1.1,0.1,0.5,,,,,,,,,,,0.7,0.0,2.2,277.0,66.0
1131,"Yogur, enriquecido, con frutas",73.3,0.0,98.0,21.0,11.2,1.0,0.16,6.0,74.0,2.9,0.16,21.0,11.0,137.0,2.6,0.13,3.2,33.0,0.04,0.1,24.6,0.2,0.06,1.8,0.15,0.26,,,,,,,,,,,0.5,0.0,1.9,509.0,122.0
1133,"Yogur líquido, natural, azucarado",82.2,0.0,94.8,11.6,0.0,0.09,0.0,5.0,90.0,1.164,0.042,4.0,8.6,106.5,3.0,0.15,1.0,30.7,0.03,0.0,17.4,0.3,0.07,0.0,0.12,0.299,,,,,,,,,,,0.3,0.0,0.8,291.0,70.0
1135,"Yogur, desnatado, con cereza y frambuesa",84.4,0.0,123.043,5.65,0.3,0.105,1.1667,3.9767,96.5,0.1333,0.1467,14.4,19.26,152.5,3.965,0.1767,1.0,48.0,0.025,0.0,4.0,0.2533,0.46,2.5,0.0,0.3133,,,,,,,,,,,0.063,0.0,0.063,168.0,40.0
1137,"Yogur, desnatado, con frutas del bosque",84.8,0.0,123.043,5.65,0.3,0.105,1.1667,3.9767,96.5,0.1333,0.1467,14.4,12.96,152.5,3.965,0.1767,,48.0,0.025,0.0,4.0,0.2533,0.46,2.5,0.0,0.3133,,,,,,,,,,,0.063,0.0,0.063,168.0,40.0
1140,"Yogur, desnatado, con frutas tropicales",84.8,0.0,123.043,5.65,0.3,0.105,1.1667,3.9767,96.5,0.1333,0.1467,14.4,12.96,152.5,3.965,0.1767,,48.0,0.025,0.0,4.0,0.2533,0.46,2.5,0.0,0.3133,,,,,,,,,,,0.063,0.0,0.063,168.0,40.0
1141,"Yogur, desnatado, con manzana",84.4,0.0,123.043,5.65,0.3,0.105,1.1667,3.9767,96.5,0.1333,0.1467,14.4,12.96,152.5,3.965,0.1767,,48.0,0.025,0.0,13.35,0.2533,0.46,2.5,0.0,0.3133,,,,,,,,,,,0.063,0.0,0.063,168.0,40.0
1143,"Yogur, enriquecido, natural",89.0,0.0,131.0,3.9,11.2,1.0,0.0,5.0,95.0,3.9,0.1,21.0,12.0,158.0,3.2,0.16,3.2,43.0,0.04,0.0,32.1,0.3,0.08,1.1,0.2,0.32,0.169,0.517,1.344,0.386,0.797,0.022,0.018,,,,0.7,0.0,2.2,265.0,64.0
1144,"Yogur, desnatado, con melocotón y maracuyá",84.8,0.0,123.043,5.65,0.3,0.105,1.1667,3.9767,96.5,0.1333,0.1467,14.4,12.96,152.5,3.965,0.1767,,48.0,0.025,0.0,13.35,0.2533,0.46,2.5,0.0,0.3133,,,,,,,,,,,0.063,0.0,0.063,168.0,40.0
1145,"Yogur, enriquecido, natural, azucarado",79.8,0.0,122.0,13.5,11.2,1.0,0.0,5.0,92.0,3.6,0.1,21.0,13.0,155.0,3.1,0.16,3.2,43.0,0.04,0.1,28.8,0.3,0.08,1.1,1.17,0.33,,,,,,,,,,,0.5,0.0,1.9,415.0,100.0
1149,"Yogur, desnatado, con piña y pomelo",84.8,0.0,112.0,5.65,0.3,0.105,1.1667,3.9767,96.5,0.1333,0.1467,14.4,12.96,152.5,3.965,0.1767,,48.0,0.025,0.0,4.0,0.2533,0.46,2.5,0.0,0.3133,,,,,,,,,,,0.063,0.0,0.063,168.0,40.0
1150,"Yogur, enriquecido, sabor, s/e",55.7,0.0,122.0,37.0,20.0,1.0,0.0,5.0,92.0,3.6,0.1,21.0,13.0,154.0,3.7,0.16,3.2,43.0,0.04,0.0,28.8,0.3,0.08,1.1,0.17,0.32,,,,,,,,,,,0.88,0.07,2.3,825.0,198.0
1155,"Yogur, líquido, desnatado, natural",84.4,0.0,100.0,12.3,0.8,0.7,0.0,3.9,71.2,0.3,0.0,12.6,9.8,129.1,3.0,0.15,2.2,35.2,0.03,0.0,0.7,0.3,0.25,1.7,0.8,0.3,,,,,,,,,,,0.0,0.0,0.0,271.0,65.0
1158,"Yogur, desnatado, sabor vainilla",75.8,0.0,121.9,17.1,5.9,0.9,0.0,10.88,132.2,1.8,0.054,16.0,10.9,146.6,5.3,0.23,2.8,44.4,0.05,0.01,0.8,0.26,0.05,1.2,0.0,0.384,,,,,,,,,,,0.31,0.0,0.73,447.0,107.0
1159,"Yogur, entero, con fresas",73.0,0.0,107.1,21.4,6.6,0.1,0.4,3.0,75.0,2.5,0.048,6.0,9.3,117.3,2.7,0.2,0.3,38.8,0.02,0.1,27.2,0.14,0.03,5.1,0.0,0.322,,,,,,,,,,,0.8,0.1,1.6,502.0,121.0
1160,"Yogur líquido, con frutas s/e",80.9,0.0,110.0,14.3,0.0,0.09,0.0,4.0,86.0,1.534,0.1,4.0,12.0,139.0,2.8,0.14,1.0,41.0,0.03,0.0,16.5,0.3,0.07,0.0,0.1,0.28,,,,,,,,,,,0.45,0.0,1.0,365.0,88.0
1161,Fuet,32.9,0.0,11.0,5.5,87.5,4.2,0.0,4.0,153.0,42.0,1.0,4.2,26.0,280.0,19.5,0.2,18.9,1180.0,0.57,0.0,0.0,2.5,0.32,0.0,0.0,2.3,,,,,,,,,,,19.9,6.5,15.5,1979.0,475.0
1162,"Conejo de granja, carne, cruda",74.0,0.0,22.0,0.0,58.0,8.6,0.0,5.0,220.0,5.3,1.0,3.0,25.0,360.0,20.7,0.14,17.0,67.0,0.1,0.54,0.0,10.0,0.42,0.0,0.0,1.4,,0.05,0.62,0.147,0.512,0.504,0.021,0.009,0.003,0.0004,2.11,1.76,3.03,548.0,132.0
1163,"Bacalao, salado, crudo",23.3,0.0,50.0,0.0,50.0,1.1,0.0,14.0,891.0,1.75,3.6,60.0,28.0,160.0,75.0,0.45,28.0,8100.0,0.08,1.3,15.0,5.0,0.6,0.1,5.0,1.0,,,,,,,,,,,0.2,0.59,0.71,1340.0,322.0
1164,"Calamar, conserva",80.5,0.0,78.0,0.5,200.0,3.6,0.0,3.4,185.0,2.0,1.7,64.0,36.0,90.0,17.0,0.14,44.8,430.0,0.07,0.82,70.0,1.3,0.03,0.0,0.0,1.2,,,,,,,,,,,0.15,0.74,0.52,372.0,89.0
1165,"Confitura, frutas s/e, baja en calorías",43.7,0.0,12.0,55.0,0.0,0.0,0.8,2.0,14.0,0.0,1.0,2.7,7.0,105.0,0.5,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,944.0,226.0
